2016-09-19,179000.0,182500.0,179000.0,42310,177728.296875
2016-09-20,180000.0,182500.0,178500.0,34920,179205.265625
2016-09-21,180500.0,181500.0,179500.0,57847,178220.609375
2016-09-22,182500.0,192000.0,182500.0,134045,187082.40625
2016-09-23,192000.0,193000.0,188000.0,68713,188559.390625
2016-09-26,191500.0,192500.0,188000.0,63876,185605.453125
2016-09-27,188500.0,191000.0,185000.0,54431,187574.75
2016-09-28,191500.0,191500.0,188000.0,41070,186097.78125
2016-09-29,189500.0,190500.0,187000.0,57561,185605.453125
2016-09-30,188000.0,188000.0,185500.0,46496,183143.84375
2016-10-04,186000.0,188000.0,185500.0,33158,185113.140625
2016-10-05,185500.0,188000.0,183500.0,41758,181666.875
2016-10-06,184500.0,185000.0,179000.0,88506,176743.65625
2016-10-07,179000.0,181000.0,179000.0,38161,176743.65625
2016-10-10,180500.0,186500.0,179500.0,57270,183143.84375
2016-10-11,187500.0,187500.0,180500.0,83582,181174.5625
2016-10-12,185000.0,185500.0,183000.0,50105,180682.234375
2016-10-13,183000.0,184000.0,180500.0,65962,177728.296875
2016-10-14,181500.0,182500.0,179500.0,42007,177235.96875
2016-10-17,181000.0,182500.0,179500.0,43235,178220.609375
2016-10-18,180000.0,184500.0,179500.0,40722,181666.875
2016-10-19,184000.0,184500.0,181000.0,46940,178712.953125
2016-10-20,182000.0,188000.0,182000.0,70735,185113.140625
2016-10-21,188500.0,188500.0,185500.0,45902,184128.484375
2016-10-24,187000.0,188000.0,183500.0,52142,182159.1875
2016-10-25,185000.0,185500.0,181000.0,34234,180189.90625
2016-10-26,183000.0,184000.0,180500.0,21302,178220.609375
2016-10-27,181000.0,185000.0,180000.0,35285,179697.578125
2016-10-28,182000.0,182000.0,180500.0,20590,178712.953125
2016-10-31,180500.0,180500.0,174500.0,90361,171820.4375
2016-11-01,175000.0,175500.0,168500.0,90889,168374.171875
2016-11-02,171500.0,171500.0,156000.0,229697,160989.34375
2016-11-03,160000.0,170000.0,160000.0,95989,166404.890625
2016-11-04,168500.0,169000.0,162000.0,83073,164927.921875
2016-11-07,167500.0,170500.0,165000.0,53390,166897.21875
2016-11-08,172000.0,175500.0,168500.0,65051,171820.4375
2016-11-09,174000.0,176000.0,165000.0,94724,169851.140625
2016-11-10,173500.0,175500.0,170500.0,65912,169358.828125
2016-11-11,172000.0,173500.0,165500.0,72803,163943.28125
2016-11-14,166000.0,169000.0,165500.0,36359,165420.25
2016-11-15,167000.0,174500.0,167000.0,88436,166404.890625
2016-11-16,170500.0,181500.0,170000.0,153663,177235.96875
2016-11-17,180000.0,182500.0,178000.0,51627,176743.65625
2016-11-18,179500.0,181000.0,174000.0,45065,171328.109375
2016-11-21,175000.0,175000.0,167500.0,68032,166404.890625
2016-11-22,170000.0,171000.0,165500.0,45095,164927.921875
2016-11-23,167000.0,170000.0,166500.0,50398,164927.921875
2016-11-24,167500.0,169500.0,162500.0,58489,160497.03125
2016-11-25,163000.0,166500.0,163000.0,41963,161973.984375
2016-11-28,164500.0,166500.0,162000.0,48310,160497.03125
2016-11-29,165500.0,175500.0,165500.0,132320,171820.4375
2016-11-30,174000.0,177500.0,173000.0,98856,172805.078125
2016-12-01,175500.0,179500.0,175000.0,62708,173297.390625
2016-12-02,175000.0,177500.0,173000.0,41740,171328.109375
2016-12-05,172500.0,175500.0,171000.0,42189,169851.140625
2016-12-06,175500.0,181500.0,175500.0,83400,176743.65625
2016-12-07,180000.0,184000.0,179000.0,94535,180189.90625
2016-12-08,185000.0,185000.0,180000.0,72540,180682.234375
2016-12-09,180500.0,187500.0,180500.0,69970,183636.171875
2016-12-12,188000.0,190000.0,185500.0,80538,185113.140625
2016-12-13,188000.0,188500.0,186000.0,44787,185113.140625
2016-12-14,189000.0,190000.0,182000.0,79721,180189.90625
2016-12-15,182000.0,189500.0,182000.0,65628,183636.171875
2016-12-16,186000.0,191000.0,186000.0,72188,187574.75
2016-12-19,191000.0,192500.0,188500.0,56472,187082.40625
2016-12-20,191000.0,191000.0,186000.0,45509,184620.796875
2016-12-21,188000.0,188500.0,183500.0,78593,182651.515625
2016-12-22,185000.0,185000.0,181000.0,71778,180682.234375
2016-12-23,183000.0,187500.0,182500.0,42900,181666.875
2016-12-26,185000.0,186500.0,181000.0,48522,182159.1875
2016-12-27,185000.0,185500.0,181500.0,41057,181174.5625
2016-12-28,182000.0,186000.0,182000.0,41035,183505.578125
2016-12-29,186000.0,187500.0,182500.0,46192,185489.421875
2017-01-02,188500.0,189500.0,186000.0,48875,186481.34375
2017-01-03,188000.0,188000.0,183000.0,74046,184001.53125
2017-01-04,185000.0,187000.0,184000.0,45631,183505.578125
2017-01-05,185000.0,192000.0,184500.0,90911,189457.109375
2017-01-06,190000.0,193000.0,187500.0,67665,190944.984375
2017-01-09,190500.0,192500.0,188500.0,29983,187969.21875
2017-01-10,188000.0,190000.0,187000.0,36636,188465.1875
2017-01-11,189000.0,193500.0,188500.0,48856,190449.03125
2017-01-12,192000.0,193500.0,188000.0,67669,190449.03125
2017-01-13,191000.0,192000.0,186500.0,57985,188465.1875
2017-01-16,190000.0,191500.0,186500.0,52915,186481.34375
2017-01-17,188000.0,190000.0,185000.0,61704,183505.578125
2017-01-18,185000.0,186500.0,184500.0,35483,184497.5
2017-01-19,188500.0,194500.0,187500.0,127154,188465.1875
2017-01-20,189500.0,192500.0,189000.0,56220,187473.265625
2017-01-23,189000.0,190000.0,186000.0,50345,184497.5
2017-01-24,185500.0,187500.0,182000.0,60472,181521.734375
2017-01-25,182500.0,183500.0,176500.0,86581,176066.15625
2017-01-26,179000.0,182000.0,175500.0,40013,179041.921875
2017-01-31,178500.0,184500.0,178500.0,37011,181025.765625
2017-02-01,182500.0,183000.0,177500.0,73650,177058.078125
2017-02-02,178500.0,180500.0,176000.0,68372,175570.203125
